iter	Passed	Remaining
1132	770	181
1133	771	180
1134	772	180
1135	773	179
1136	773	179
1137	774	178
1138	775	177
1139	775	176
1140	776	176
1141	777	175
1142	777	174
1143	778	174
1144	779	173
1145	779	172
1146	780	172
1147	781	171
1148	782	170
1149	782	170
1150	783	169
1151	784	168
1152	785	168
1153	785	167
1154	786	166
1155	787	166
1156	787	165
1157	788	164
1158	789	164
1159	789	163
1160	790	162
1161	791	162
1162	792	161
1163	792	160
1164	793	160
1165	794	159
1166	794	158
1167	795	158
1168	796	157
1169	796	156
1170	797	155
1171	798	155
1172	799	154
1173	799	153
1174	800	153
1175	801	152
1176	802	151
1177	802	151
1178	803	150
1179	804	149
1180	804	149
1181	805	148
1182	806	147
1183	807	147
1184	807	146
1185	808	145
1186	809	145
1187	809	144
1188	810	143
1189	811	143
1190	812	142
1191	812	141
1192	813	141
1193	814	140
1194	814	139
1195	815	139
1196	816	138
1197	816	137
1198	817	137
1199	818	136
1200	819	135
1201	819	135
1202	820	134
1203	821	133
1204	822	133
1205	822	132
1206	823	131
1207	824	131
1208	825	130
1209	825	129
1210	826	128
1211	826	128
1212	827	127
1213	828	126
1214	828	126
1215	829	125
1216	830	124
1217	830	124
1218	831	123
1219	832	122
1220	832	122
1221	833	121
1222	834	120
1223	835	120
1224	835	119
1225	836	118
1226	837	118
1227	838	117
1228	838	116
1229	839	116
1230	840	115
1231	840	114
1232	841	113
1233	842	113
1234	843	112
1235	843	111
1236	844	111
1237	845	110
1238	846	109
1239	846	109
1240	847	108
1241	848	107
1242	848	107
1243	849	106
1244	850	105
1245	850	105
1246	851	104
1247	852	103
1248	852	103
1249	853	102
1250	854	101
1251	855	101
1252	855	100
1253	856	99
1254	857	99
1255	858	98
1256	858	97
1257	859	97
1258	860	96
1259	860	95
1260	861	94
1261	862	94
1262	862	93
1263	863	92
1264	864	92
1265	865	91
1266	865	90
1267	866	90
1268	867	89
1269	867	88
1270	868	88
1271	869	87
1272	869	86
1273	870	86
1274	871	85
1275	871	84
1276	872	84
1277	873	83
1278	874	82
1279	874	82
1280	875	81
1281	876	80
1282	876	79
1283	877	79
1284	878	78
1285	878	77
1286	879	77
1287	880	76
1288	880	75
1289	881	75
1290	882	74
1291	882	73
1292	883	73
1293	884	72
1294	885	71
1295	885	71
1296	886	70
1297	887	69
1298	887	69
1299	888	68
1300	889	67
1301	889	66
1302	890	66
1303	891	65
1304	892	64
1305	892	64
1306	893	63
1307	894	62
1308	894	62
1309	895	61
1310	896	60
1311	897	60
1312	897	59
1313	898	58
1314	899	58
1315	899	57
1316	900	56
1317	901	56
1318	901	55
1319	902	54
1320	903	54
1321	903	53
1322	904	52
1323	905	51
1324	906	51
1325	906	50
1326	907	49
1327	908	49
1328	909	48
1329	909	47
1330	910	47
1331	911	46
1332	912	45
1333	912	45
1334	913	44
1335	914	43
1336	914	43
1337	915	42
1338	916	41
1339	917	41
1340	918	40
1341	918	39
1342	919	39
1343	920	38
1344	920	37
1345	921	36
1346	922	36
1347	922	35
1348	923	34
1349	924	34
1350	924	33
1351	925	32
1352	926	32
1353	927	31
1354	927	30
1355	928	30
1356	929	29
1357	929	28
1358	930	28
1359	931	27
1360	932	26
1361	932	26
1362	933	25
1363	934	24
1364	935	23
1365	935	23
1366	936	22
1367	937	21
1368	937	21
1369	938	20
1370	939	19
1371	939	19
1372	940	18
1373	941	17
1374	942	17
1375	942	16
1376	943	15
1377	944	15
1378	945	14
1379	945	13
1380	946	13
1381	947	12
1382	947	11
1383	948	10
1384	949	10
1385	949	9
1386	950	8
1387	951	8
1388	952	7
1389	952	6
1390	953	6
1391	954	5
1392	954	4
1393	955	4
1394	956	3
1395	957	2
1396	957	2
1397	958	1
1398	959	0
1399	960	0
